match_id,comp_a,comp_b,a_1,a_2,a_3,b_1,b_2,b_3,score_a,score_b,win_prob_a,label
2884,"(3, 10, 11)","(9, 11, 16)",3,10,11,9,11,16,24,36,0.30769232,0.0
2885,"(2, 3, 8)","(2, 5, 19)",2,3,8,2,5,19,13,26,0.2,0.0
2886,"(12, 14, 15)","(3, 7, 8)",12,14,15,3,7,8,41,18,0.838404,1.0
2887,"(1, 6, 13)","(6, 7, 16)",1,6,13,6,7,16,20,29,0.3223207,0.0
2888,"(1, 18, 20)","(9, 13, 14)",1,18,20,9,13,14,39,36,0.5399361,0.0
2889,"(2, 6, 10)","(2, 4, 19)",2,6,10,2,4,19,18,25,0.341412,1.0
2890,"(1, 18, 20)","(2, 7, 17)",1,18,20,2,7,17,39,26,0.6923077,1.0
2891,"(5, 11, 20)","(10, 15, 16)",5,11,20,10,15,16,36,41,0.43533757,1.0
2892,"(3, 11, 12)","(3, 6, 19)",3,11,12,3,6,19,26,28,0.4630137,0.0
2893,"(11, 14, 20)","(2, 7, 14)",11,14,20,2,7,14,45,23,0.7928739,1.0
2894,"(2, 13, 15)","(7, 16, 20)",2,13,15,7,16,20,30,43,0.32739177,0.0
2895,"(5, 8, 14)","(1, 8, 19)",5,8,14,1,8,19,27,28,0.4818242,1.0
2896,"(6, 13, 18)","(10, 12, 17)",6,13,18,10,12,17,37,39,0.47370243,1.0
2897,"(6, 9, 13)","(10, 13, 20)",6,9,13,10,13,20,28,43,0.2977592,0.0
2898,"(8, 15, 18)","(10, 11, 13)",8,15,18,10,11,13,41,34,0.59252733,0.0
2899,"(2, 6, 18)","(3, 4, 17)",2,6,18,3,4,17,26,24,0.5399361,1.0
2900,"(4, 18, 20)","(1, 11, 16)",4,18,20,1,11,16,42,28,0.6923077,1.0
2901,"(8, 16, 19)","(4, 6, 16)",8,16,19,4,6,16,43,26,0.7322772,1.0
2902,"(10, 11, 20)","(3, 7, 20)",10,11,20,3,7,20,41,30,0.6512979,0.0
2903,"(6, 8, 15)","(13, 15, 19)",6,8,15,13,15,19,29,47,0.2757377,0.0
2904,"(6, 12, 16)","(6, 9, 20)",6,12,16,6,9,20,34,35,0.4855103,1.0
2905,"(10, 12, 14)","(12, 16, 19)",10,12,14,12,16,19,36,47,0.3697575,0.0
2906,"(6, 9, 12)","(8, 9, 11)",6,9,12,8,9,11,27,28,0.4818242,1.0
2907,"(12, 18, 19)","(7, 11, 18)",12,18,19,7,11,18,49,36,0.6494455,0.0
2908,"(1, 13, 16)","(1, 11, 13)",1,13,16,1,11,13,30,25,0.59016395,1.0
2909,"(3, 9, 12)","(1, 6, 19)",3,9,12,1,6,19,24,26,0.4600639,0.0
2910,"(1, 11, 13)","(1, 5, 7)",1,11,13,1,5,7,25,13,0.78715366,0.0
2911,"(1, 8, 19)","(5, 16, 18)",1,8,19,5,16,18,28,39,0.34013015,0.0
2912,"(4, 11, 15)","(2, 6, 17)",4,11,15,2,6,17,30,25,0.59016395,1.0
2913,"(2, 8, 20)","(15, 18, 19)",2,8,20,15,18,19,30,52,0.24972253,1.0
2914,"(4, 5, 10)","(1, 14, 16)",4,5,10,1,14,16,19,31,0.2730711,1.0
2915,"(4, 7, 18)","(12, 17, 19)",4,7,18,12,17,19,29,48,0.26740858,1.0
2916,"(6, 8, 18)","(6, 15, 16)",6,8,18,6,15,16,32,37,0.42791474,1.0
2917,"(12, 17, 18)","(1, 10, 15)",12,17,18,1,10,15,47,26,0.7656846,1.0
2918,"(9, 16, 20)","(1, 6, 7)",9,16,20,1,6,7,45,14,0.91175145,0.0
2919,"(3, 12, 20)","(3, 16, 18)",3,12,20,3,16,18,35,37,0.47224364,0.0
2920,"(3, 7, 10)","(3, 8, 13)",3,7,10,3,8,13,20,24,0.40983605,1.0
2921,"(8, 11, 15)","(3, 6, 11)",8,11,15,3,6,11,34,20,0.7429306,1.0
2922,"(1, 12, 18)","(5, 7, 16)",1,12,18,5,7,16,31,28,0.55071634,0.0
2923,"(5, 8, 18)","(1, 13, 18)",5,8,18,1,13,18,31,32,0.48413098,1.0
2924,"(4, 6, 14)","(1, 13, 18)",4,6,14,1,13,18,24,32,0.36,1.0
2925,"(2, 5, 10)","(7, 9, 14)",2,5,10,7,9,14,17,30,0.2430614,0.0
2926,"(6, 8, 13)","(15, 18, 20)",6,8,13,15,18,20,27,53,0.20604861,0.0
2927,"(3, 6, 17)","(2, 15, 19)",3,6,17,2,15,19,26,36,0.3427992,0.0
2928,"(2, 5, 13)","(12, 13, 20)",2,5,13,12,13,20,20,45,0.16494845,0.0
2929,"(6, 12, 17)","(3, 8, 20)",6,12,17,3,8,20,35,31,0.5603843,0.0
2930,"(2, 4, 15)","(3, 8, 9)",2,4,15,3,8,9,21,20,0.52437574,1.0
2931,"(6, 16, 18)","(1, 8, 19)",6,16,18,1,8,19,40,28,0.67114097,1.0
2932,"(2, 3, 17)","(4, 6, 14)",2,3,17,4,6,14,22,24,0.45660377,0.0
2933,"(4, 7, 14)","(4, 15, 18)",4,7,14,4,15,18,25,37,0.31344032,0.0
2934,"(9, 10, 12)","(6, 14, 16)",9,10,12,6,14,16,31,36,0.42578644,1.0
2935,"(2, 9, 12)","(2, 3, 13)",2,9,12,2,3,13,23,18,0.62016416,1.0
2936,"(8, 11, 12)","(2, 5, 17)",8,11,12,2,5,17,31,24,0.62524396,1.0
2937,"(7, 12, 17)","(4, 7, 11)",7,12,17,4,7,11,36,22,0.72808987,1.0
2938,"(11, 13, 15)","(1, 6, 20)",11,13,15,1,6,20,39,27,0.676,1.0
2939,"(2, 4, 9)","(1, 16, 19)",2,4,9,1,16,19,15,36,0.147929,0.0
2940,"(7, 11, 18)","(6, 9, 17)",7,11,18,6,9,17,36,32,0.5586207,1.0
2941,"(12, 14, 19)","(13, 14, 18)",12,14,19,13,14,18,45,45,0.5,0.0
2942,"(8, 10, 15)","(5, 12, 17)",8,10,15,5,12,17,33,34,0.48507795,1.0
2943,"(2, 5, 16)","(1, 17, 18)",2,5,16,1,17,18,23,36,0.28986302,0.0
2944,"(9, 11, 19)","(15, 19, 20)",9,11,19,15,19,20,39,54,0.3427992,0.0
2945,"(1, 10, 17)","(5, 7, 8)",1,10,17,5,7,8,28,20,0.6621622,1.0
2946,"(5, 15, 17)","(7, 11, 20)",5,15,17,7,11,20,37,38,0.48666903,1.0
2947,"(4, 15, 18)","(2, 6, 12)",4,15,18,2,6,12,37,20,0.7738835,1.0
2948,"(5, 7, 19)","(5, 13, 16)",5,7,19,5,13,16,31,34,0.45394427,0.0
2949,"(5, 6, 19)","(1, 7, 15)",5,6,19,1,7,15,30,23,0.62981105,0.0
2950,"(1, 4, 5)","(6, 9, 13)",1,4,5,6,9,13,10,28,0.11312217,0.0
2951,"(4, 19, 20)","(2, 6, 18)",4,19,20,2,6,18,43,26,0.7322772,1.0
2952,"(12, 14, 19)","(11, 14, 16)",12,14,19,11,14,16,45,41,0.5464112,0.0
2953,"(4, 7, 16)","(1, 5, 17)",4,7,16,1,5,17,27,23,0.57949126,1.0
2954,"(2, 16, 18)","(6, 12, 16)",2,16,18,6,12,16,36,34,0.5285481,0.0
2955,"(16, 18, 20)","(1, 15, 18)",16,18,20,1,15,18,54,34,0.71611,1.0
2956,"(1, 9, 17)","(7, 8, 16)",1,9,17,7,8,16,27,31,0.43136096,0.0
2957,"(4, 13, 16)","(4, 14, 18)",4,13,16,4,14,18,33,36,0.45660377,0.0
2958,"(5, 6, 11)","(13, 18, 19)",5,6,11,13,18,19,22,50,0.1621984,0.0
2959,"(4, 12, 13)","(6, 12, 16)",4,12,13,6,12,16,29,34,0.4211317,1.0
2960,"(11, 17, 18)","(3, 12, 13)",11,17,18,3,12,13,46,28,0.72965515,1.0
2961,"(4, 6, 12)","(1, 8, 15)",4,6,12,1,8,15,22,24,0.45660377,0.0
2962,"(14, 15, 20)","(5, 17, 18)",14,15,20,5,17,18,49,40,0.6001,0.0
2963,"(1, 6, 17)","(4, 8, 9)",1,6,17,4,8,9,24,21,0.5663717,0.0
2964,"(7, 14, 18)","(1, 5, 14)",7,14,18,1,5,14,39,20,0.7917751,1.0
2965,"(5, 16, 17)","(5, 13, 19)",5,16,17,5,13,19,38,37,0.51333094,0.0
2966,"(2, 10, 16)","(2, 7, 14)",2,10,16,2,7,14,28,23,0.59710586,1.0
2967,"(2, 9, 11)","(2, 9, 19)",2,9,11,2,9,19,22,30,0.34971097,1.0
2968,"(7, 12, 15)","(1, 2, 13)",7,12,15,1,2,13,34,16,0.81869686,1.0
2969,"(6, 10, 16)","(3, 12, 13)",6,10,16,3,12,13,32,28,0.5663717,1.0
2970,"(6, 7, 19)","(2, 8, 11)",6,7,19,2,8,11,32,21,0.6989761,1.0
2971,"(1, 5, 12)","(1, 7, 9)",1,5,12,1,7,9,18,17,0.5285481,1.0
2972,"(5, 17, 20)","(4, 7, 14)",5,17,20,4,7,14,42,25,0.73838425,1.0
2973,"(14, 18, 20)","(2, 8, 13)",14,18,20,2,8,13,52,23,0.8363749,1.0
2974,"(1, 3, 5)","(1, 14, 17)",1,3,5,1,14,17,9,32,0.07330317,0.0
2975,"(4, 10, 20)","(4, 10, 18)",4,10,20,4,10,18,34,32,0.5302752,0.0
2976,"(4, 14, 19)","(1, 6, 13)",4,14,19,1,6,13,37,20,0.7738835,0.0
2977,"(11, 12, 15)","(15, 19, 20)",11,12,15,15,19,20,38,54,0.33119267,1.0
2978,"(2, 18, 20)","(4, 11, 13)",2,18,20,4,11,13,40,28,0.67114097,0.0
2979,"(4, 11, 19)","(16, 19, 20)",4,11,19,16,19,20,34,55,0.27648887,0.0
2980,"(7, 11, 20)","(10, 14, 20)",7,11,20,10,14,20,38,44,0.42721894,0.0
2981,"(1, 6, 9)","(14, 17, 20)",1,6,9,14,17,20,16,51,0.08960448,0.0
2982,"(8, 16, 20)","(5, 8, 20)",8,16,20,5,8,20,44,33,0.64,0.0
2983,"(9, 11, 19)","(4, 6, 14)",9,11,19,4,6,14,39,24,0.7253219,0.0
2984,"(7, 12, 15)","(7, 12, 15)",7,12,15,7,12,15,34,34,0.5,1.0
2985,"(6, 11, 19)","(1, 7, 19)",6,11,19,1,7,19,36,27,0.64,1.0
2986,"(7, 18, 20)","(9, 14, 18)",7,18,20,9,14,18,45,41,0.5464112,0.0
2987,"(8, 12, 20)","(3, 6, 20)",8,12,20,3,6,20,40,29,0.65546906,0.0
2988,"(11, 13, 15)","(1, 2, 11)",11,13,15,1,2,11,39,14,0.8858474,1.0
2989,"(4, 6, 20)","(2, 10, 12)",4,6,20,2,10,12,30,24,0.6097561,0.0
2990,"(4, 9, 15)","(2, 10, 18)",4,9,15,2,10,18,28,30,0.4655582,1.0
2991,"(6, 10, 17)","(1, 2, 19)",6,10,17,1,2,19,33,22,0.6923077,0.0
2992,"(2, 6, 8)","(6, 15, 17)",2,6,8,6,15,17,16,38,0.15058823,0.0
2993,"(10, 11, 13)","(1, 9, 13)",10,11,13,1,9,13,34,23,0.6860534,0.0
2994,"(8, 11, 15)","(9, 16, 17)",8,11,15,9,16,17,34,42,0.3958904,0.0
2995,"(6, 9, 19)","(4, 9, 12)",6,9,19,4,9,12,34,25,0.64907354,1.0
2996,"(3, 5, 9)","(7, 12, 13)",3,5,9,7,12,13,17,32,0.22010663,0.0
2997,"(3, 9, 12)","(3, 8, 14)",3,9,12,3,8,14,24,25,0.47960034,0.0
2998,"(4, 7, 14)","(1, 14, 15)",4,7,14,1,14,15,25,30,0.40983605,0.0
2999,"(6, 14, 15)","(2, 5, 7)",6,14,15,2,5,7,35,14,0.86206895,0.0
3000,"(8, 12, 15)","(6, 11, 17)",8,12,15,6,11,17,35,34,0.5144897,0.0
3001,"(6, 15, 20)","(7, 11, 19)",6,15,20,7,11,19,41,37,0.5511475,0.0
3002,"(12, 13, 18)","(2, 14, 16)",12,13,18,2,14,16,43,32,0.6435781,1.0
3003,"(13, 16, 17)","(3, 10, 13)",13,16,17,3,10,13,46,26,0.7578797,1.0
3004,"(7, 10, 15)","(12, 16, 20)",7,10,15,12,16,20,32,48,0.30769232,1.0
3005,"(3, 11, 19)","(9, 17, 20)",3,11,19,9,17,20,33,46,0.33978158,1.0
3006,"(5, 18, 19)","(4, 5, 16)",5,18,19,4,5,16,42,25,0.73838425,1.0
3007,"(4, 6, 16)","(2, 10, 16)",4,6,16,2,10,16,26,28,0.4630137,1.0
3008,"(6, 9, 17)","(3, 5, 9)",6,9,17,3,5,9,32,17,0.7798934,0.0
3009,"(9, 10, 16)","(5, 8, 15)",9,10,16,5,8,15,35,28,0.6097561,1.0
3010,"(3, 11, 18)","(5, 11, 18)",3,11,18,5,11,18,32,34,0.46972477,1.0
3011,"(4, 17, 20)","(2, 5, 11)",4,17,20,2,5,11,41,18,0.838404,1.0
3012,"(1, 5, 7)","(1, 6, 16)",1,5,7,1,6,16,13,23,0.24212034,0.0
3013,"(7, 15, 16)","(4, 14, 20)",7,15,16,4,14,20,38,38,0.5,0.0
3014,"(4, 13, 20)","(8, 15, 20)",4,13,20,8,15,20,37,43,0.4254195,0.0
3015,"(4, 9, 20)","(2, 3, 6)",4,9,20,2,3,6,33,11,0.9,1.0
3016,"(5, 7, 20)","(4, 5, 11)",5,7,20,4,5,11,32,20,0.71910113,0.0
3017,"(2, 7, 20)","(2, 3, 17)",2,7,20,2,3,17,29,22,0.634717,0.0
3018,"(5, 17, 20)","(2, 10, 18)",5,17,20,2,10,18,42,30,0.6621622,1.0
3019,"(7, 17, 19)","(6, 7, 20)",7,17,19,6,7,20,43,33,0.6293397,1.0
3020,"(3, 9, 14)","(3, 4, 7)",3,9,14,3,4,7,26,14,0.77522933,1.0
3021,"(1, 13, 20)","(2, 13, 18)",1,13,20,2,13,18,34,33,0.514922,1.0
3022,"(3, 14, 16)","(16, 19, 20)",3,14,16,16,19,20,33,55,0.2647059,1.0
3023,"(2, 6, 14)","(2, 4, 13)",2,6,14,2,4,13,22,19,0.5727811,1.0
3024,"(3, 12, 15)","(2, 5, 17)",3,12,15,2,5,17,30,24,0.6097561,1.0
3025,"(6, 9, 14)","(12, 13, 17)",6,9,14,12,13,17,29,42,0.3228407,0.0
3026,"(1, 11, 15)","(5, 9, 18)",1,11,15,5,9,18,27,32,0.41585854,0.0
3027,"(7, 18, 19)","(1, 4, 19)",7,18,19,1,4,19,44,24,0.77070063,1.0
3028,"(2, 8, 19)","(4, 6, 16)",2,8,19,4,6,16,29,26,0.55438364,0.0
3029,"(10, 19, 20)","(5, 11, 16)",10,19,20,5,11,16,49,32,0.7010219,1.0
3030,"(7, 14, 16)","(2, 12, 13)",7,14,16,2,12,13,37,27,0.6525262,1.0
3031,"(2, 15, 17)","(5, 9, 16)",2,15,17,5,9,16,34,30,0.5622568,1.0
3032,"(5, 11, 14)","(6, 11, 20)",5,11,14,6,11,20,30,37,0.3966505,0.0
3033,"(1, 11, 12)","(2, 11, 18)",1,11,12,2,11,18,24,31,0.374756,0.0
3034,"(1, 9, 18)","(9, 10, 17)",1,9,18,9,10,17,28,36,0.37692308,0.0
3035,"(13, 14, 20)","(4, 9, 12)",13,14,20,4,9,12,47,25,0.77946365,0.0
3036,"(8, 17, 18)","(13, 16, 20)",8,17,18,13,16,20,43,49,0.43505883,0.0
3037,"(2, 3, 9)","(1, 8, 16)",2,3,9,1,8,16,14,25,0.23873325,0.0
3038,"(2, 18, 20)","(3, 7, 8)",2,18,20,3,7,8,40,18,0.83160084,1.0
3039,"(2, 6, 13)","(7, 12, 17)",2,6,13,7,12,17,21,36,0.253886,1.0
3040,"(3, 16, 17)","(11, 12, 13)",3,16,17,11,12,13,36,36,0.5,0.0
3041,"(3, 4, 13)","(2, 8, 15)",3,4,13,2,8,15,20,25,0.3902439,0.0
3042,"(3, 7, 12)","(14, 18, 19)",3,7,12,14,18,19,22,51,0.15688817,0.0
3043,"(5, 7, 17)","(2, 6, 8)",5,7,17,2,6,8,29,16,0.76663625,1.0
3044,"(2, 5, 17)","(4, 5, 20)",2,5,17,4,5,20,24,29,0.4064926,1.0
3045,"(10, 15, 17)","(3, 6, 10)",10,15,17,3,6,10,42,19,0.83011764,1.0
3046,"(7, 13, 17)","(4, 6, 15)",7,13,17,4,6,15,37,25,0.6865597,0.0
3047,"(8, 10, 13)","(11, 13, 14)",8,10,13,11,13,14,31,38,0.3995842,1.0
3048,"(2, 4, 10)","(7, 14, 17)",2,4,10,7,14,17,16,38,0.15058823,0.0
3049,"(7, 10, 19)","(8, 15, 18)",7,10,19,8,15,18,36,41,0.43533757,1.0
3050,"(9, 13, 20)","(2, 12, 14)",9,13,20,2,12,14,42,28,0.6923077,1.0
3051,"(2, 4, 16)","(12, 17, 19)",2,4,16,12,17,19,22,48,0.17360115,0.0
3052,"(8, 9, 12)","(4, 7, 15)",8,9,12,4,7,15,29,26,0.55438364,0.0
3053,"(3, 10, 13)","(6, 12, 16)",3,10,13,6,12,16,26,34,0.36899564,1.0
3054,"(8, 13, 19)","(7, 9, 17)",8,13,19,7,9,17,40,33,0.5950167,0.0
3055,"(4, 12, 14)","(6, 14, 15)",4,12,14,6,14,15,30,35,0.42352942,1.0
3056,"(8, 17, 18)","(6, 7, 9)",8,17,18,6,7,9,43,22,0.7925418,1.0
3057,"(1, 18, 19)","(4, 12, 16)",1,18,19,4,12,16,38,32,0.58508915,1.0
3058,"(3, 14, 19)","(6, 11, 19)",3,14,19,6,11,19,36,36,0.5,1.0
3059,"(2, 15, 18)","(11, 13, 17)",2,15,18,11,13,17,35,41,0.42154163,1.0
3060,"(2, 11, 16)","(3, 14, 20)",2,11,16,3,14,20,29,37,0.380543,1.0
3061,"(3, 5, 17)","(5, 6, 9)",3,5,17,5,6,9,25,20,0.6097561,1.0
3062,"(3, 13, 17)","(2, 5, 7)",3,13,17,2,5,7,33,14,0.8474708,1.0
3063,"(1, 13, 16)","(3, 9, 20)",1,13,16,3,9,20,30,32,0.46777546,1.0
3064,"(7, 10, 18)","(8, 11, 17)",7,10,18,8,11,17,35,36,0.48591828,1.0
3065,"(5, 9, 18)","(6, 10, 20)",5,9,18,6,10,20,32,36,0.4413793,0.0
3066,"(9, 12, 19)","(2, 7, 15)",9,12,19,2,7,15,40,24,0.7352941,1.0
3067,"(7, 10, 15)","(5, 9, 13)",7,10,15,5,9,13,32,27,0.5841415,1.0
3068,"(1, 18, 20)","(9, 10, 16)",1,18,20,9,10,16,39,35,0.5538966,1.0
3069,"(1, 6, 20)","(1, 12, 19)",1,6,20,1,12,19,27,32,0.41585854,1.0
3070,"(4, 6, 14)","(1, 6, 11)",4,6,14,1,6,11,24,18,0.64,1.0
3071,"(4, 12, 17)","(3, 15, 18)",4,12,17,3,15,18,33,36,0.45660377,0.0
3072,"(2, 10, 15)","(6, 13, 14)",2,10,15,6,13,14,27,33,0.4009901,0.0
3073,"(8, 12, 20)","(3, 6, 9)",8,12,20,3,6,9,40,18,0.83160084,1.0
3074,"(5, 13, 20)","(9, 11, 17)",5,13,20,9,11,17,38,37,0.51333094,0.0
3075,"(7, 18, 20)","(9, 16, 17)",7,18,20,9,16,17,45,42,0.5344418,1.0
3076,"(1, 10, 19)","(5, 8, 9)",1,10,19,5,8,9,30,22,0.650289,1.0
3077,"(9, 10, 20)","(3, 12, 20)",9,10,20,3,12,20,39,35,0.5538966,1.0
3078,"(2, 7, 9)","(1, 4, 17)",2,7,9,1,4,17,18,22,0.4009901,1.0
3079,"(4, 8, 17)","(9, 11, 18)",4,8,17,9,11,18,29,38,0.3680525,1.0
3080,"(4, 7, 19)","(11, 12, 13)",4,7,19,11,12,13,30,36,0.40983605,0.0
3081,"(9, 11, 17)","(4, 8, 11)",9,11,17,4,8,11,37,23,0.7212856,1.0
3082,"(2, 16, 18)","(5, 6, 15)",2,16,18,5,6,15,36,26,0.6572008,1.0
3083,"(2, 10, 16)","(8, 9, 14)",2,10,16,8,9,14,28,31,0.44928366,1.0
3084,"(3, 8, 14)","(7, 9, 14)",3,8,14,7,9,14,25,30,0.40983605,0.0
3085,"(3, 10, 17)","(1, 14, 19)",3,10,17,1,14,19,30,34,0.4377432,1.0
3086,"(2, 5, 9)","(6, 16, 17)",2,5,9,6,16,17,16,39,0.14406303,1.0
3087,"(2, 4, 18)","(11, 18, 20)",2,4,18,11,18,20,24,49,0.19348337,0.0
3088,"(2, 9, 15)","(8, 9, 11)",2,9,15,8,9,11,26,28,0.4630137,0.0
3089,"(4, 10, 18)","(4, 12, 16)",4,10,18,4,12,16,32,32,0.5,0.0
3090,"(3, 8, 18)","(5, 7, 10)",3,8,18,5,7,10,29,22,0.634717,1.0
3091,"(3, 15, 17)","(2, 13, 14)",3,15,17,2,13,14,35,29,0.5929332,1.0
3092,"(7, 12, 14)","(6, 13, 19)",7,12,14,6,13,19,33,38,0.429925,0.0
3093,"(2, 10, 16)","(2, 10, 17)",2,10,16,2,10,17,28,29,0.48246154,1.0
3094,"(11, 14, 17)","(3, 8, 16)",11,14,17,3,8,16,42,27,0.7075812,1.0
3095,"(8, 9, 13)","(2, 13, 20)",8,9,13,2,13,20,30,35,0.42352942,1.0
3096,"(2, 4, 16)","(3, 8, 9)",2,4,16,3,8,9,22,20,0.54751134,1.0
3097,"(3, 6, 9)","(3, 11, 15)",3,6,9,3,11,15,18,29,0.27811158,0.0
3098,"(2, 5, 11)","(1, 8, 10)",2,5,11,1,8,10,18,19,0.4729927,0.0
3099,"(2, 15, 17)","(7, 11, 20)",2,15,17,7,11,20,34,38,0.4446154,1.0
3100,"(3, 11, 13)","(4, 8, 9)",3,11,13,4,8,9,27,21,0.6230769,1.0
3101,"(1, 13, 20)","(12, 18, 20)",1,13,20,12,18,20,34,50,0.31619257,0.0
3102,"(1, 2, 19)","(2, 5, 8)",1,2,19,2,5,8,22,15,0.68265164,0.0
3103,"(4, 7, 19)","(6, 15, 17)",4,7,19,6,15,17,30,38,0.38395905,1.0
3104,"(7, 10, 11)","(2, 5, 6)",7,10,11,2,5,6,28,13,0.8226653,1.0
3105,"(3, 5, 11)","(5, 9, 14)",3,5,11,5,9,14,19,28,0.31528383,0.0
3106,"(10, 11, 17)","(4, 14, 15)",10,11,17,4,14,15,38,33,0.57007504,1.0
3107,"(3, 11, 17)","(4, 8, 18)",3,11,17,4,8,18,31,30,0.516389,0.0
3108,"(11, 12, 19)","(6, 12, 19)",11,12,19,6,12,19,42,37,0.56303865,0.0
3109,"(2, 10, 11)","(9, 12, 18)",2,10,11,9,12,18,23,39,0.25804877,0.0
3110,"(5, 8, 16)","(3, 6, 13)",5,8,16,3,6,13,29,22,0.634717,1.0
3111,"(8, 10, 15)","(9, 16, 20)",8,10,15,9,16,20,33,45,0.34971097,0.0
3112,"(1, 6, 8)","(2, 5, 12)",1,6,8,2,5,12,15,19,0.38395905,1.0
3113,"(12, 13, 18)","(3, 4, 15)",12,13,18,3,4,15,43,22,0.7925418,1.0
3114,"(3, 11, 13)","(3, 5, 20)",3,11,13,3,5,20,27,28,0.4818242,0.0
3115,"(4, 15, 18)","(13, 14, 17)",4,15,18,13,14,17,37,44,0.41422087,1.0
3116,"(6, 9, 16)","(1, 12, 13)",6,9,16,1,12,13,31,26,0.5870495,1.0
3117,"(6, 11, 14)","(3, 16, 17)",6,11,14,3,16,17,31,36,0.42578644,0.0
3118,"(1, 3, 12)","(4, 6, 15)",1,3,12,4,6,15,16,25,0.2905789,0.0
3119,"(10, 12, 17)","(8, 16, 19)",10,12,17,8,16,19,39,43,0.4513353,1.0
3120,"(6, 9, 10)","(4, 13, 15)",6,9,10,4,13,15,25,32,0.3790176,0.0
3121,"(17, 19, 20)","(13, 18, 19)",17,19,20,13,18,19,56,50,0.556423,0.0
3122,"(4, 11, 14)","(7, 15, 20)",4,11,14,7,15,20,29,42,0.3228407,1.0
3123,"(6, 8, 10)","(7, 10, 14)",6,8,10,7,10,14,24,31,0.374756,0.0
3124,"(4, 8, 9)","(8, 9, 14)",4,8,9,8,9,14,21,31,0.31455064,1.0
3125,"(10, 17, 18)","(2, 3, 17)",10,17,18,2,3,17,45,22,0.80709445,1.0
3126,"(9, 13, 15)","(4, 8, 18)",9,13,15,4,8,18,37,30,0.6033495,1.0
3127,"(11, 14, 15)","(5, 14, 19)",11,14,15,5,14,19,40,38,0.52562416,0.0
3128,"(4, 17, 18)","(2, 7, 12)",4,17,18,2,7,12,39,21,0.77522933,1.0
3129,"(8, 14, 18)","(1, 12, 13)",8,14,18,1,12,13,40,26,0.7029877,1.0
3130,"(3, 10, 15)","(1, 14, 19)",3,10,15,1,14,19,28,34,0.40412372,1.0
3131,"(4, 10, 11)","(8, 14, 15)",4,10,11,8,14,15,25,37,0.31344032,1.0
3132,"(8, 10, 12)","(6, 13, 14)",8,10,12,6,13,14,30,33,0.4524887,1.0
3133,"(1, 7, 20)","(2, 17, 20)",1,7,20,2,17,20,28,39,0.34013015,1.0
3134,"(7, 11, 12)","(7, 15, 17)",7,11,12,7,15,17,30,39,0.37174723,0.0
3135,"(1, 3, 4)","(7, 9, 14)",1,3,4,7,9,14,8,30,0.066390045,0.0
3136,"(5, 13, 18)","(9, 11, 12)",5,13,18,9,11,12,36,32,0.5586207,1.0
3137,"(4, 12, 13)","(11, 14, 17)",4,12,13,11,14,17,29,42,0.3228407,0.0
3138,"(4, 10, 20)","(10, 15, 16)",4,10,20,10,15,16,34,41,0.40747267,1.0
3139,"(4, 14, 19)","(2, 5, 8)",4,14,19,2,5,8,37,15,0.85884565,1.0
3140,"(4, 14, 16)","(8, 11, 13)",4,14,16,8,11,13,34,32,0.5302752,1.0
3141,"(4, 5, 10)","(3, 15, 18)",4,5,10,3,15,18,19,36,0.2178636,0.0
3142,"(4, 9, 10)","(3, 19, 20)",4,9,10,3,19,20,23,42,0.23070213,0.0
3143,"(5, 11, 19)","(6, 11, 18)",5,11,19,6,11,18,35,35,0.5,0.0
3144,"(8, 10, 16)","(6, 7, 9)",8,10,16,6,7,9,34,22,0.70487803,1.0
3145,"(5, 9, 20)","(4, 6, 10)",5,9,20,4,6,10,34,20,0.7429306,1.0
3146,"(6, 11, 13)","(18, 19, 20)",6,11,13,18,19,20,30,57,0.21691974,0.0
3147,"(9, 13, 20)","(2, 4, 16)",9,13,20,2,4,16,42,22,0.78469753,1.0
3148,"(15, 18, 20)","(1, 9, 15)",15,18,20,1,9,15,53,25,0.8179965,0.0
3149,"(1, 10, 18)","(1, 3, 19)",1,10,18,1,3,19,29,23,0.6138686,1.0
3150,"(7, 11, 15)","(9, 10, 19)",7,11,15,9,10,19,33,38,0.429925,0.0
3151,"(2, 8, 19)","(4, 5, 9)",2,8,19,4,5,9,29,18,0.7218884,1.0
3152,"(2, 6, 12)","(4, 7, 17)",2,6,12,4,7,17,20,28,0.33783785,0.0
3153,"(8, 14, 20)","(6, 12, 13)",8,14,20,6,12,13,42,31,0.64733946,0.0
3154,"(1, 6, 19)","(4, 7, 15)",1,6,19,4,7,15,26,26,0.5,1.0
3155,"(9, 16, 18)","(5, 12, 18)",9,16,18,5,12,18,43,35,0.6014964,0.0
3156,"(8, 11, 15)","(1, 6, 7)",8,11,15,1,6,7,34,14,0.8550296,0.0
3157,"(16, 18, 20)","(2, 3, 11)",16,18,20,2,3,11,54,16,0.9192938,1.0
3158,"(6, 15, 16)","(12, 13, 20)",6,15,16,12,13,20,37,45,0.40335888,0.0
3159,"(10, 13, 17)","(4, 8, 20)",10,13,17,4,8,20,40,32,0.6097561,1.0
3160,"(1, 12, 13)","(2, 4, 7)",1,12,13,2,4,7,26,13,0.8,1.0
3161,"(10, 17, 18)","(3, 11, 18)",10,17,18,3,11,18,45,32,0.6641522,1.0
3162,"(2, 3, 15)","(3, 7, 20)",2,3,15,3,7,20,20,30,0.30769232,0.0
